time, fxLeft, fyLeft, fzLeft, fxRight, fyRight, fzRight
0.336, 0.999995, 6.93202e-310, 0.99965, 62.9452, 57.8076, 886.503
0.337, 0.999994, 6.93202e-310, 0.999653, 63.2865, 58.5366, 887.661
0.338, 0.999993, 6.93202e-310, 0.999656, 63.6311, 58.4433, 890.649
0.339, 0.999991, 6.93202e-310, 0.999658, 65.6608, 59.2118, 892.067
0.34, 0.99999, 6.93202e-310, 0.999661, 64.2841, 59.1697, 894.465
0.341, 0.999988, 6.93202e-310, 0.999663, 65.449, 59.1549, 896.154
0.342, 0.999987, 6.93202e-310, 0.999666, 67.4497, 60.0028, 897.973
0.343, 0.999985, 6.93202e-310, 0.999668, 66.0488, 59.201, 899.087
0.344, 0.999984, 6.93202e-310, 0.99967, 68.0358, 60.9572, 902.038
0.345, 0.999982, 6.93202e-310, 0.999673, 68.3197, 59.3528, 904.283
0.346, 0.99998, 6.93202e-310, 0.999675, 68.605, 61.1774, 904.963
0.347, 0.999979, 6.93202e-310, 0.999677, 69.7525, 59.6272, 907.493
0.348, 0.999977, 6.93202e-310, 0.999679, 70.0516, 61.5052, 909.312
0.349, 0.999975, 6.93202e-310, 0.999681, 71.2156, 60.0145, 910.421
0.35, 0.999974, 6.93202e-310, 0.999683, 71.5544, 60.2427, 912.524
0.351, 0.999972, 6.93202e-310, 0.999685, 72.7583, 61.3596, 914.773
0.352, 0.999971, 6.93202e-310, 0.999687, 72.2953, 61.643, 915.457
0.353, 0.999969, 6.93202e-310, 0.999689, 73.5547, 60.2577, 917.986
0.354, 0.999968, 6.93202e-310, 0.999691, 74.8292, 60.5994, 918.952
0.355, 0.999966, 6.93202e-310, 0.999692, 75.276, 61.8232, 920.06
0.356, 0.999965, 6.93202e-310, 0.999694, 75.7053, 60.5299, 923.01
0.357, 0.999964, 6.93202e-310, 0.999696, 76.1329, 61.8159, 922.696
0.358, 0.999963, 6.93202e-310, 0.999698, 77.377, 60.593, 925.924
0.359, 0.999962, 6.93202e-310, 0.9997, 78.5977, 61.9649, 925.885
0.36, 0.999961, 6.93202e-310, 0.999702, 78.9202, 59.9727, 929.388
0.361, 0.99996, 6.93202e-310, 0.999703, 80.0388, 61.4217, 928.768
0.362, 0.999959, 6.93202e-310, 0.999705, 81.9476, 60.3732, 932.538
0.363, 0.999958, 6.93202e-310, 0.999707, 81.241, 60.2145, 932.183
0.364, 0.999958, 6.93202e-310, 0.999709, 83.0409, 60.0918, 936.212
0.365, 0.999957, 6.93202e-310, 0.999711, 84.7918, 60.8585, 936.109
0.366, 0.999957, 6.93202e-310, 0.999713, 86.5362, 58.2466, 938.677
0.367, 0.999956, 6.93202e-310, 0.999715, 85.7225, 59.9023, 941.364
0.368, 0.999956, 6.93202e-310, 0.999717, 89.1864, 59.0279, 941.607
0.369, 0.999956, 6.93202e-310, 0.99972, 89.2757, 58.9903, 943.658
0.37, 0.999956, 6.93202e-310, 0.999722, 91.1213, 57.2615, 946.667
0.371, 0.999956, 6.93202e-310, 0.999724, 92.1871, 58.0639, 947.222
0.372, 0.999956, 6.93202e-310, 0.999726, 93.3333, 57.9971, 949.574
0.373, 0.999956, 6.93202e-310, 0.999729, 94.5799, 57.0558, 950.312
0.374, 0.999956, 6.93202e-310, 0.999731, 95.9123, 56.9461, 951.992
0.375, 0.999957, 6.93202e-310, 0.999734, 97.3382, 56.7977, 952.905
0.376, -0.535544, -0.131876, 1.20636, 99.3727, 56.5109, 953.544
0.377, -2.29258, -0.564252, 5.17286, 100.998, 56.7422, 950.653
0.378, -1.78162, -0.439699, 4.02954, 102.969, 55.0247, 952.946
0.379, -2.16134, -0.532962, 4.89917, 105.028, 56.3698, 953.298
0.38, -4.33597, -1.07032, 9.84812, 106.384, 54.8799, 948.791
0.381, -3.41364, -0.843214, 7.77652, 108.929, 55.6331, 953.068
0.382, -4.87398, -1.20486, 11.13, 110.482, 55.0839, 949.436
0.383, -5.88604, -1.45814, 13.4818, 112.464, 53.8763, 948.56
0.384, -5.6263, -1.3952, 12.9307, 114.903, 54.424, 950.645
0.385, -7.18398, -1.78403, 16.5622, 116.628, 53.8586, 946.894
0.386, -7.77321, -1.93266, 17.9886, 119.119, 54.2152, 947.947
0.387, -7.88919, -1.96774, 18.3262, 121.172, 53.1231, 946.731
0.388, -9.96307, -2.48995, 23.2387, 123.506, 52.4965, 945.226
0.389, -9.50094, -2.37711, 22.2546, 125.9, 53.6152, 945.401
0.39, -11.2289, -2.81593, 26.4149, 127.968, 52.9508, 942.165
0.391, -11.7726, -2.96397, 27.83, 130.597, 51.7775, 942.545
0.392, -12.8627, -3.24462, 30.5529, 132.958, 51.875, 940.793
0.393, -13.8311, -3.49664, 33.0163, 135.247, 51.9297, 938.465
0.394, -14.3981, -3.64913, 34.5571, 138.024, 52.0202, 938.773
0.395, -14.8586, -3.78276, 35.8652, 140.741, 50.7675, 938.477
0.396, -17.0764, -4.34916, 41.4362, 142.705, 51.8437, 933.071
0.397, -17.6597, -4.51928, 43.1175, 145.629, 50.5719, 933.258
0.398, -18.1042, -4.64359, 44.477, 148.453, 51.1215, 932.919
0.399, -19.0812, -4.91419, 47.1771, 151.003, 50.3351, 930.382
0.4, -20.8736, -5.38763, 51.9435, 153.554, 50.6697, 927.472
0.401, -21.9321, -5.67498, 54.9495, 156.26, 51, 925.462
0.402, -22.4398, -5.84076, 56.634, 159.301, 49.6232, 924.76
0.403, -23.5875, -6.1511, 59.963, 162.17, 50.445, 923.246
0.404, -25.2189, -6.59596, 64.5863, 164.716, 50.579, 919.566
0.405, -26.1617, -6.87936, 67.5276, 167.468, 49.6395, 916.695
0.406, -26.8975, -7.09114, 69.9878, 170.913, 50.3628, 917.68
0.407, -28.9057, -7.6536, 75.8163, 173.148, 49.8007, 911.864
0.408, -29.9037, -7.94014, 79.0866, 176.122, 50.344, 910.273
0.409, -30.3264, -8.09518, 80.9041, 179.453, 49.8881, 910.1
0.41, -32.3321, -8.65327, 86.984, 181.883, 50.2562, 905.626
0.411, -33.6339, -9.04852, 91.2863, 184.539, 49.6574, 902.039
0.412, -34.4627, -9.29349, 94.3645, 187.651, 50.5, 901.331
0.413, -35.7176, -9.68477, 98.691, 190.435, 49.8692, 898.48
0.414, -37.3402, -10.1465, 104.093, 192.826, 50.5155, 894.504
0.415, -38.784, -10.5874, 109.11, 195.151, 50.2246, 890.012
0.416, -39.3607, -10.7854, 111.749, 198.42, 50.4761, 890.399
0.417, -41.2059, -11.3412, 118.061, 200.529, 50.1309, 885.353
0.418, -42.2905, -11.6577, 122.251, 202.861, 51.0029, 882.379
0.419, -43.3463, -12.0204, 126.469, 205.306, 50.2635, 879.314
0.42, -45.272, -12.5677, 133.236, 207.067, 50.9886, 874.494
0.421, -45.981, -12.8285, 136.546, 209.465, 50.6174, 872.221
0.422, -47.5898, -13.3075, 142.537, 211.232, 50.9043, 868.054
0.423, -48.4373, -13.5957, 146.33, 213.252, 50.828, 865.176
0.424, -50.6528, -14.226, 154.259, 214.262, 51.3167, 858.945
0.425, -50.5754, -14.2812, 155.338, 216.551, 50.8928, 857.806
0.426, -52.9334, -14.9682, 163.843, 217.198, 50.9587, 850.875
0.427, -53.6544, -15.192, 167.344, 218.919, 51.4518, 848.884
0.428, -54.9982, -15.6403, 172.869, 219.739, 50.8367, 843.109
0.429, -56.8015, -16.1592, 179.797, 220.336, 51.1498, 837.567
0.43, -56.8278, -16.2108, 181.185, 221.872, 51.2308, 835.798
0.431, -59.1382, -16.888, 189.809, 221.605, 51.0783, 827.588
0.432, -59.6569, -17.0726, 192.708, 223.116, 51.1633, 826.739
0.433, -61.7735, -17.7213, 200.848, 222.129, 50.5791, 816.33
0.434, -61.8459, -17.7386, 202.248, 223.504, 51.1793, 816.009
0.435, -63.8927, -18.3669, 210.168, 222.737, 50.6249, 807.403
0.436, -65.1133, -18.7454, 215.347, 222.972, 50.4948, 803.182
0.437, -65.3001, -18.8192, 217.172, 223.137, 50.5648, 798.85
0.438, -67.6512, -19.5068, 226.103, 222.161, 50.2486, 790.763
0.439, -68.4512, -19.7748, 229.925, 222.283, 50.061, 786.872
0.44, -69.7161, -20.1713, 235.37, 221.233, 49.6767, 778.753
0.441, -70.795, -20.4894, 240.117, 220.919, 49.656, 773.83
0.442, -72.2632, -20.946, 246.218, 220.193, 49.3225, 767.496
0.443, -73.1201, -21.2074, 250.278, 219.738, 49.2439, 762.3
0.444, -74.2669, -21.6122, 255.415, 218.764, 48.6184, 755.125
0.445, -76.142, -22.1556, 262.957, 217.666, 48.4447, 748.047
0.446, -76.6619, -22.3674, 266.015, 216.934, 48.0567, 741.998
0.447, -78.482, -22.9022, 273.463, 215.784, 47.8492, 734.914
0.448, -79.0875, -23.1455, 276.86, 215.109, 47.4676, 729.284
0.449, -81.1898, -23.763, 285.442, 213.348, 47.1381, 720.12
0.45, -81.3769, -23.9399, 287.514, 213.036, 46.6058, 715.721
0.451, -83.5903, -24.5953, 296.602, 211.303, 46.2792, 706.817
0.452, -84.632, -24.9814, 301.794, 210.031, 45.789, 699.208
0.453, -85.6215, -25.3565, 306.773, 209.497, 45.4436, 694.327
0.454, -87.1013, -25.8307, 313.651, 207.674, 45.0467, 684.953
0.455, -88.5463, -26.3426, 320.449, 206.59, 44.6108, 678.172
0.456, -89.3725, -26.7361, 325.236, 205.651, 44.0156, 671.66
0.457, -91.1372, -27.2594, 333.352, 203.865, 43.7939, 662.634
0.458, -92.1289, -27.7108, 338.916, 202.911, 43.2178, 656.123
0.459, -93.9435, -28.3476, 347.559, 200.991, 42.6537, 646.498
0.46, -94.1763, -28.5648, 350.517, 200.783, 42.3582, 642.525
0.461, -96.5543, -29.3634, 361.484, 198.372, 41.7393, 631.358
0.462, -97.2448, -29.7149, 366.387, 197.563, 41.3627, 625.375
0.463, -98.8709, -30.3213, 374.863, 195.881, 40.8673, 616.637
0.464, -99.8843, -30.7656, 381.292, 194.33, 40.3813, 608.214
0.465, -101.013, -31.3609, 388.203, 193.641, 39.8141, 602.685
0.466, -102.953, -31.9446, 398.298, 191.111, 39.4591, 591.393
0.467, -103.368, -32.3551, 402.885, 190.355, 38.8894, 585.583
0.468, -105.302, -32.9942, 413.156, 188.48, 38.5499, 576.614
0.469, -106.001, -33.4821, 419.142, 186.97, 37.8954, 568.508
0.47, -107.942, -34.1815, 429.804, 184.918, 37.4324, 559.101
0.471, -108.149, -34.4779, 433.879, 184.45, 37.1074, 554.564
0.472, -110.098, -35.1594, 445.007, 181.383, 36.4881, 542.103
0.473, -111.295, -35.7112, 453.129, 180.045, 36.0775, 535.18
0.474, -111.89, -36.0972, 459.027, 178.872, 35.6919, 528.764
0.475, -113.571, -36.7541, 469.453, 176.162, 35.0848, 517.803
0.476, -115.135, -37.2973, 479.293, 174.111, 34.7041, 509.118
0.477, -115.128, -37.5729, 483.129, 172.97, 34.2724, 503.021
0.478, -117.15, -38.3726, 495.151, 170.389, 33.6753, 492.976
0.479, -118.467, -38.714, 504.255, 167.883, 33.3298, 483.292
0.48, -118.713, -39.0244, 509.128, 166.801, 32.9861, 477.826
0.481, -120.473, -39.7025, 520.432, 163.755, 32.3508, 466.773
0.482, -121.542, -40.0975, 528.714, 161.676, 31.967, 458.735
0.483, -122.494, -40.4391, 536.606, 159.406, 31.5567, 450.232
0.484, -123.896, -40.9635, 546.484, 156.685, 31.0268, 440.591
0.485, -124.501, -41.2767, 553.001, 154.808, 30.6447, 433.455
0.486, -126.044, -41.6919, 563.349, 152.103, 30.2172, 424.192
0.487, -126.539, -41.9245, 569.465, 149.996, 29.8218, 416.607
0.488, -128.421, -42.3566, 581.393, 146.649, 29.3021, 405.763
0.489, -128.907, -42.764, 587.704, 144.403, 28.7969, 397.991
0.49, -130.037, -42.8417, 596.24, 141.882, 28.4885, 389.693
0.491, -131.154, -43.1177, 604.933, 139.28, 28.0634, 381.251
0.492, -132.119, -43.575, 613.358, 136.461, 27.504, 372.227
0.493, -133.151, -43.6321, 621.642, 133.638, 27.1052, 363.352
0.494, -134.432, -43.8589, 630.986, 130.997, 26.6996, 355.129
0.495, -134.871, -44.1155, 637.195, 128.287, 26.1845, 346.644
0.496, -136.359, -44.0433, 646.994, 125.707, 25.8919, 338.837
0.497, -137.122, -44.4546, 654.9, 122.326, 25.2227, 328.675
0.498, -137.759, -44.2648, 661.038, 120.44, 25.0136, 322.846
0.499, -139.147, -44.6125, 671.472, 116.673, 24.3272, 311.88
0.5, -139.813, -44.5102, 677.882, 114.653, 24.0549, 305.803
0.501, -140.632, -44.708, 685.556, 111.852, 23.5609, 297.621
0.502, -141.708, -44.5544, 694.175, 108.37, 23, 287.656
0.503, -142.435, -44.5249, 700.983, 106.152, 22.6555, 281.221
0.504, -143.456, -44.6808, 709.5, 103.29, 22.1527, 273.084
0.505, -144.163, -44.5172, 716.582, 100.016, 21.589, 263.849
0.506, -144.52, -44.5175, 721.887, 98.0106, 21.2548, 258.105
0.507, -145.831, -44.2443, 731.083, 95.1543, 20.8015, 250.187
0.508, -146.52, -44.5768, 738.841, 91.5903, 20.0861, 240.32
0.509, -146.884, -44.1109, 743.379, 90.1472, 19.9131, 236.239
0.51, -147.97, -44.0513, 752.198, 86.7797, 19.284, 227.046
0.511, -148.24, -43.85, 757.218, 84.2063, 18.8138, 219.966
0.512, -149.185, -43.9832, 765.485, 81.3443, 18.2557, 212.209
0.513, -149.413, -43.5194, 769.685, 79.3779, 17.9285, 206.837
0.514, -150.422, -43.6001, 778.277, 76.3824, 17.3303, 198.791
0.515, -150.507, -43.5239, 782.545, 74.0695, 16.8773, 192.538
0.516, -151.273, -42.9968, 789.203, 71.4771, 16.3937, 185.617
0.517, -151.923, -43.2159, 796.43, 68.6713, 15.8014, 178.146
0.518, -151.892, -42.8005, 799.576, 66.7759, 15.4425, 173.078
0.519, -152.796, -42.7395, 807.504, 64.0171, 14.8656, 165.798
0.52, -152.914, -42.588, 811.65, 62.0619, 14.466, 160.621
0.521, -153.361, -42.4003, 817.432, 59.483, 13.9185, 153.832
0.522, -153.782, -42.4869, 823.576, 56.7671, 13.3205, 146.7
0.523, -153.741, -42.2799, 826.757, 55.1867, 12.9906, 142.557
0.524, -154.214, -41.7314, 831.94, 53.163, 12.5682, 137.281
0.525, -154.212, -42.4084, 836.976, 50.558, 11.9539, 130.473
0.526, -155.181, -41.7892, 844.507, 47.9633, 11.3861, 123.746
0.527, -154.421, -41.8019, 844.594, 46.9383, 11.1588, 121.078
0.528, -155.202, -41.7737, 852.355, 43.9418, 10.4656, 113.312
0.529, -154.778, -41.8418, 853.838, 43.0385, 10.2599, 110.996
0.53, -155.634, -41.7478, 861.993, 39.8985, 9.52662, 102.873
0.531, -155.044, -41.6947, 862.796, 38.6175, 9.22988, 99.5769
0.532, -155.333, -42.0539, 868.586, 36.399, 8.69897, 93.8623
0.533, -155.343, -41.9893, 872.317, 34.6517, 8.28661, 89.3745
0.534, -155.487, -41.458, 875.994, 32.9313, 7.88735, 84.9633
0.535, -155.209, -41.842, 878.851, 31.535, 7.54747, 81.3934
0.536, -155.42, -42.5542, 885.138, 28.8251, 6.88925, 74.4097
0.537, -155.102, -41.5387, 885.606, 28.0336, 6.71218, 72.4147
0.538, -154.946, -42.4121, 889.827, 26.4601, 6.32203, 68.391
0.539, -155.457, -42.1089, 896.189, 23.7429, 5.67344, 61.3912
0.54, -154.665, -42.5743, 896.494, 23.0397, 5.49731, 59.6225
0.541, -154.809, -42.4201, 900.771, 21.4684, 5.11937, 55.6021
0.542, -154.395, -43.2216, 904.218, 19.2478, 4.58007, 49.8777
0.543, -154.4, -42.1464, 905.788, 19.0601, 4.53814, 49.4594
0.544, -154.31, -43.4536, 911.982, 16.1301, 3.82816, 41.8781
0.545, -153.747, -42.9034, 911.612, 16.0537, 3.80855, 41.7391
0.546, -154.07, -43.0989, 918.099, 13.3586, 3.1635, 34.7597
0.547, -153.021, -43.8408, 917.266, 13.4767, 3.18336, 35.1202
0.548, -153.286, -43.3432, 922.675, 10.5664, 2.49414, 27.5589
0.549, -152.629, -44.2353, 923.849, 10.91, 2.56677, 28.5073
0.55, -152.538, -43.7965, 927.563, 8.34436, 1.96129, 21.8246
0.551, -152.218, -43.8919, 929.662, 8.02795, 1.88282, 21.0347
0.552, -151.433, -45.118, 932.037, 6.32056, 1.47715, 16.5822
0.553, -151.064, -44.461, 932.967, 5.81936, 1.3582, 15.295
0.554, -147.144, -43.0302, 948.774, 0.0163162, 0, -0.0163162
0.555, -147.408, -45.0099, 947.599, 0.0160949, 0, -0.0160949
0.556, -147.725, -43.6298, 947.292, 0.0158723, 0, -0.0158723
0.557, -148.101, -46.5462, 946.151, 0.0156486, 0, -0.0156486
0.558, -148.529, -44.3912, 946.725, 0.0154241, 0, -0.0154241
0.559, -149.852, -46.5385, 944.765, 0.0151991, 0, -0.0151991
0.56, -148.677, -47.0326, 945.364, 0.014974, 0, -0.014974
0.561, -150.091, -46.7255, 943.43, 0.0147489, 0, -0.0147489
0.562, -149.842, -48.1709, 944.907, 0.0145243, 0, -0.0145243
0.563, -150.479, -47.965, 942.146, 0.0143003, 0, -0.0143003
0.564, -150.3, -47.8264, 943.646, 0.0140774, 0, -0.0140774
0.565, -151.003, -49.4312, 941.754, 0.0138557, 0, -0.0138557
0.566, -149.183, -49.4069, 940.72, 0.0136355, 0, -0.0136355
0.567, -151.639, -49.4341, 941.398, 0.0134172, 0, -0.0134172
0.568, -149.87, -50.374, 940.378, 0.013201, 0, -0.013201
0.569, -150.675, -50.5297, 939.366, 0.0129871, 0, -0.0129871
0.57, -149.802, -50.7446, 938.358, 0.0127759, 0, -0.0127759
0.571, -149.79, -51.8764, 939.057, 0.0125677, 0, -0.0125677
0.572, -148.948, -51.3683, 936.353, 0.0123626, 0, -0.0123626
0.573, -149.819, -52.6323, 937.057, 0.012161, 0, -0.012161
0.574, -148.991, -53.1129, 936.058, 0.011963, 0, -0.011963
0.575, -148.158, -52.8183, 935.058, 0.011769, 0, -0.011769
0.576, -147.315, -52.5967, 934.063, 0.0115792, 0, -0.0115792
0.577, -147.305, -54.9986, 933.063, 0.0113938, 0, -0.0113938
0.578, -146.412, -53.2363, 932.912, 0.0112131, 0, -0.0112131
0.579, -146.336, -54.958, 931.06, 0.0110373, 0, -0.0110373
0.58, -145.362, -54.2093, 930.904, 0.0108665, 0, -0.0108665
0.581, -145.194, -55.252, 929.894, 0.0107011, 0, -0.0107011
0.582, -143.253, -55.5402, 929.73, 0.0105412, 0, -0.0105412
0.583, -142.953, -55.0497, 927.012, 0.010387, 0, -0.010387
0.584, -143.445, -56.3572, 928.535, 0.0102387, 0, -0.0102387
0.585, -141.322, -55.1835, 925.803, 0.0100966, 0, -0.0100966
0.586, -141.701, -55.7924, 925.609, 0.00996073, 0, -0.00996073
0.587, -139.477, -56.4672, 925.406, 0.00983133, 0, -0.00983133
0.588, -139.76, -56.3494, 922.639, 0.00970855, 0, -0.00970855
0.589, -138.303, -57.1363, 924.109, 0.00959255, 0, -0.00959255
0.59, -136.802, -56.2658, 920.463, 0.00948348, 0, -0.00948348
0.591, -136.967, -57.133, 921.055, 0.00938148, 0, -0.00938148
0.592, -135.394, -57.1915, 918.223, 0.00928667, 0, -0.00928667
0.593, -133.783, -58.1296, 917.923, 0.00919918, 0, -0.00919918
0.594, -133.817, -58.2648, 916.756, 0.00911912, 0, -0.00911912
0.595, -130.369, -59.29, 913.863, 0.00904659, 0, -0.00904659
0.596, -131.082, -59.5201, 913.504, 0.00898169, 0, -0.00898169
0.597, -129.132, -60.6742, 911.425, 0.0089245, 0, -0.0089245
0.598, -127.057, -60.1925, 909.32, 0.00887511, 0, -0.00887511
0.599, -127.397, -61.5163, 908.046, 0.00883359, 0, -0.00883359
0.6, -124.184, -61.2277, 905.897, 0.00879999, 0, -0.00879999
0.601, -124.218, -62.7566, 904.576, 0.00877437, 0, -0.00877437
0.602, -121.541, -61.8498, 903.226, 0.00875677, 0, -0.00875677
0.603, -122.092, -62.7638, 901.857, 0.00874723, 0, -0.00874723
0.604, -119.941, -62.9403, 900.461, 0.00874577, 0, -0.00874577
0.605, -119.348, -62.3814, 898.185, 0.00875241, 0, -0.00875241
0.606, -117.764, -63.6433, 897.578, 0.00876714, 0, -0.00876714
0.607, -116.91, -61.5913, 896.945, 0.00878996, 0, -0.00878996
0.608, -115.935, -63.0386, 894.575, 0.00882087, 0, -0.00882087
0.609, -114.844, -62.0074, 893.025, 0.00885982, 0, -0.00885982
0.61, -113.651, -61.9045, 892.296, 0.00890679, 0, -0.00890679
0.611, -112.353, -62.7196, 890.677, 0.00896173, 0, -0.00896173
0.612, -112.656, -61.0337, 889.032, 0.00902458, 0, -0.00902458
0.613, -109.46, -61.9548, 887.344, 0.00909527, 0, -0.00909527
0.614, -110.416, -61.2238, 885.627, 0.00917374, 0, -0.00917374
0.615, -108.72, -61.3985, 883.87, 0.0092599, 0, -0.0092599
0.616, -106.917, -60.7569, 882.083, 0.00935365, 0, -0.00935365
0.617, -105.868, -61.8723, 879.404, 0.00945489, 0, -0.00945489
0.618, -105.56, -60.484, 877.542, 0.00956352, 0, -0.00956352
0.619, -104.303, -60.843, 876.495, 0.00967941, 0, -0.00967941
0.62, -102.089, -61.256, 872.857, 0.00980243, 0, -0.00980243
0.621, -102.323, -60.0212, 871.731, 0.00993244, 0, -0.00993244
0.622, -100.765, -61.3824, 868.867, 0.0100693, 0, -0.0100693
0.623, -99.0988, -60.2434, 866.817, 0.0102128, 0, -0.0102128
0.624, -99.0489, -60.8616, 863.023, 0.0103629, 0, -0.0103629
0.625, -97.197, -60.6694, 862.596, 0.0105194, 0, -0.0105194
0.626, -96.1129, -59.6803, 859.578, 0.0106819, 0, -0.0106819
0.627, -94.9385, -61.282, 855.672, 0.0108505, 0, -0.0108505
0.628, -93.6787, -59.5299, 855.129, 0.0110249, 0, -0.0110249
0.629, -94.0453, -59.5181, 851.148, 0.0112048, 0, -0.0112048
0.63, -90.9234, -60.3953, 848.831, 0.0113901, 0, -0.0113901
0.631, -91.1315, -60.4607, 845.63, 0.0115805, 0, -0.0115805
0.632, -90.4152, -59.7082, 844.091, 0.0117759, 0, -0.0117759
0.633, -87.9274, -59.8465, 840.819, 0.0119759, 0, -0.0119759
0.634, -88.7713, -59.1577, 836.663, 0.0121804, 0, -0.0121804
0.635, -85.2989, -60.2068, 835.876, 0.012389, 0, -0.012389
0.636, -86.8688, -58.732, 831.656, 0.0126016, 0, -0.0126016
0.637, -84.121, -60.6896, 829.955, 0.0128178, 0, -0.0128178
0.638, -83.0204, -59.2639, 825.672, 0.0130374, 0, -0.0130374
0.639, -83.5677, -59.5728, 823.061, 0.0132602, 0, -0.0132602
0.64, -80.6643, -59.051, 820.42, 0.0134858, 0, -0.0134858
0.641, -81.1079, -60.2525, 816.902, 0.013714, 0, -0.013714
0.642, -79.8131, -58.9187, 815.058, 0.0139444, 0, -0.0139444
0.643, -78.4769, -59.3131, 810.634, 0.0141769, 0, -0.0141769
0.644, -77.1003, -59.7188, 808.739, 0.014411, 0, -0.014411
0.645, -77.3966, -59.2891, 804.267, 0.0146465, 0, -0.0146465
0.646, -75.1073, -59.7259, 802.322, 0.0148831, 0, -0.0148831
0.647, -75.3423, -59.3247, 799.508, 0.0151205, 0, -0.0151205
0.648, -73.0066, -58.9286, 795.817, 0.0153583, 0, -0.0153583
0.649, -74.0537, -60.251, 792.96, 0.0155963, 0, -0.0155963
0.65, -70.8295, -59.0219, 789.234, 0.0158341, 0, -0.0158341
0.651, -71.8516, -59.4987, 787.19, 0.0160714, 0, -0.0160714
0.652, -70.308, -59.1306, 784.279, 0.0163079, 0, -0.0163079
0.653, -68.7587, -59.6161, 779.655, 0.0165433, 0, -0.0165433
0.654, -68.9128, -59.2479, 778.418, 0.0167772, 0, -0.0167772
0.655, -67.3558, -59.7344, 774.62, 0.0170094, 0, -0.0170094
0.656, -66.6638, -58.5045, 771.663, 0.0172395, 0, -0.0172395
0.657, -65.966, -59.8293, 768.697, 0.0174671, 0, -0.0174671
0.658, -65.2816, -60.3025, 764.877, 0.017692, 0, -0.017692
0.659, -64.6029, -58.2014, 763.603, 0.0179139, 0, -0.0179139
0.66, -62.2348, -59.5058, 760.626, 0.0181323, 0, -0.0181323
0.661, -63.283, -59.0861, 755.949, 0.018347, 0, -0.018347
0.662, -61.7976, -59.5131, 754.676, 0.0185577, 0, -0.0185577
0.663, -61.1785, -59.069, 750.849, 0.0187641, 0, -0.0187641
0.664, -60.5752, -59.4618, 748.735, 0.0189657, 0, -0.0189657
0.665, -59.1516, -58.979, 745.771, 0.0191624, 0, -0.0191624
0.666, -58.602, -58.4836, 742.816, 0.0193538, 0, -0.0193538
0.667, -57.2226, -59.6617, 740.72, 0.0195395, 0, -0.0195395
0.668, -58.4326, -58.2654, 736.935, 0.0197193, 0, -0.0197193
0.669, -56.2647, -59.394, 735.707, 0.019893, 0, -0.019893
0.67, -55.8356, -57.944, 731.944, 0.02006, 0, -0.02006
0.671, -54.5916, -59.0157, 729.895, 0.0202203, 0, -0.0202203
0.672, -55.0809, -57.5027, 727.859, 0.0203734, 0, -0.0203734
0.673, -53.0663, -59.3642, 724.139, 0.0205192, 0, -0.0205192
0.674, -53.6391, -56.93, 722.989, 0.0206572, 0, -0.0206572
0.675, -51.6971, -58.7204, 719.302, 0.0207873, 0, -0.0207873
0.676, -52.3611, -57.9143, 718.19, 0.0209092, 0, -0.0209092
0.677, -50.5072, -57.0728, 715.399, 0.0210225, 0, -0.0210225
0.678, -50.4069, -57.8896, 712.629, 0.0211271, 0, -0.0211271
0.679, -50.3479, -56.964, 711.585, 0.0212227, 0, -0.0212227
0.68, -48.6395, -56.8391, 708.016, 0.021309, 0, -0.021309
0.681, -47.8236, -56.6749, 707.026, 0.0213857, 0, -0.0213857
0.682, -48.7607, -56.4603, 704.363, 0.0214528, 0, -0.0214528
0.683, -47.1926, -56.1997, 702.582, 0.0215098, 0, -0.0215098
0.684, -46.5202, -55.8885, 700.834, 0.0215567, 0, -0.0215567
0.685, -45.0549, -56.3759, 697.416, 0.0215931, 0, -0.0215931
0.686, -47.0312, -55.1115, 697.437, 0.0216189, 0, -0.0216189
0.687, -43.9585, -54.648, 694.939, 0.0216339, 0, -0.0216339
0.688, -44.3323, -54.9759, 692.483, 0.0216379, 0, -0.0216379
0.689, -43.0593, -55.2507, 691.762, 0.0216306, 0, -0.0216306
0.69, -43.5292, -53.7691, 689.383, 0.021612, 0, -0.021612
0.691, -43.1984, -53.0771, 687.892, 0.0215819, 0, -0.0215819
0.692, -41.2167, -54.8871, 685.596, 0.02154, 0, -0.02154
0.693, -41.8327, -52.382, 685.042, 0.0214863, 0, -0.0214863
0.694, -39.9461, -52.3686, 682.832, 0.0214206, 0, -0.0214206
0.695, -41.5059, -53.1452, 682.368, 0.0213428, 0, -0.0213428
0.696, -38.8605, -52.1671, 679.399, 0.0212527, 0, -0.0212527
0.697, -38.8138, -51.1184, 679.027, 0.0211503, 0, -0.0211503
0.698, -39.6644, -51.7194, 677.004, 0.0210354, 0, -0.0210354
0.699, -37.1511, -50.5505, 676.73, 0.0209079, 0, -0.0209079
0.7, -38.0932, -51.0274, 673.952, 0.0207677, 0, -0.0207677
0.701, -37.3768, -49.735, 673.778, 0.0206148, 0, -0.0206148
0.702, -35.8468, -50.0811, 672.804, 0.0204491, 0, -0.0204491
0.703, -36.0649, -48.6695, 671.028, 0.0202706, 0, -0.0202706
0.704, -35.4775, -49.7416, 670.157, 0.0200791, 0, -0.0200791
0.705, -35.7744, -48.2019, 668.486, 0.0198746, 0, -0.0198746
0.706, -33.5621, -47.4476, 668.57, 0.0196572, 0, -0.0196572
0.707, -33.9358, -48.3379, 666.152, 0.0194268, 0, -0.0194268
