time,pelvis_tilt,pelvis_list,pelvis_rotation,pelvis_tx,pelvis_ty,pelvis_tz,hip_flexion_r,hip_adduction_r,hip_rotation_r,knee_angle_r,knee_angle_r_beta,ankle_angle_r,subtalar_angle_r,mtp_angle_r,hip_flexion_l,hip_adduction_l,hip_rotation_l,knee_angle_l,knee_angle_l_beta,ankle_angle_l,subtalar_angle_l,mtp_angle_l,lumbar_extension,lumbar_bending,lumbar_rotation,arm_flex_r,arm_add_r,arm_rot_r,elbow_flex_r,pro_sup_r,wrist_flex_r,wrist_dev_r,arm_flex_l,arm_add_l,arm_rot_l,elbow_flex_l,pro_sup_l,wrist_flex_l,wrist_dev_l
0.862535057,-13.03484022,3.436167764,-10.55865246,1.022495574,1.046105555,-0.328284062,35.35899209,4.94658357,-2.51670361,4.628249917,0.0807782,-25.63292959,2.7725E-16,-5.4569E-16,-7.669231877,3.574789168,-11.56973393,44.71595757,0.780440688,-36.34115946,-1.7918E-16,-5.5003E-16,7.602241258,-0.879868558,-2.159138965,-46.24869777,-23.45612571,-9.830927725,102.1798834,71.73606907,5.5658E-16,-5.0196E-16,-33.65294757,-16.16258819,-5.230077975,122.9719266,71.00254087,-5.1122E-16,5.701E-17
0.862712557,-13.01232481,3.445942373,-10.56796775,1.022478251,1.0460551,-0.328282515,35.32305467,4.940388679,-2.510801095,4.629097138,0.080792986,-25.63864716,2.7757E-16,-5.5318E-16,-7.643344398,3.572499095,-11.57536034,44.83251228,0.782474951,-36.32974293,-1.8021E-16,-5.5695E-16,7.572033992,-0.889900301,-2.14003092,-46.2157216,-23.45620979,-9.82002169,102.1708709,71.73711329,5.6132E-16,-5.0657E-16,-33.65477991,-16.16610524,-5.223138521,122.930097,71.0030714,-5.1585E-16,5.603E-17
0.862855323,-12.99430794,3.453775647,-10.57532979,1.022464173,1.046014226,-0.328281434,35.29421548,4.935348031,-2.50614916,4.629808423,0.080805401,-25.64356265,2.7775E-16,-5.5931E-16,-7.622300407,3.570561519,-11.57979841,44.92642978,0.784114121,-36.3203775,-1.8108E-16,-5.6271E-16,7.547817844,-0.897950143,-2.124776075,-46.18916945,-23.45628878,-9.811216578,102.1636019,71.73795144,5.6509E-16,-5.1028E-16,-33.65622949,-16.16896606,-5.217549566,122.8964489,71.00351815,-5.1952E-16,5.527E-17
0.862998089,-12.9763746,3.461583518,-10.58257469,1.022449968,1.045973091,-0.328280499,35.26543639,4.930255973,-2.501576459,4.630550506,0.080818353,-25.64870165,2.7774E-16,-5.6559E-16,-7.601057435,3.568538406,-11.58415815,45.02049956,0.785755948,-36.31084778,-1.8202E-16,-5.6866E-16,7.523674388,-0.905983107,-2.109623597,-46.16259209,-23.45637798,-9.802381856,102.1563151,71.73878807,5.6879E-16,-5.1398E-16,-33.65765789,-16.17185559,-5.211954031,122.8627978,71.0039825,-5.231E-16,5.445E-17
0.863,-12.97613515,3.461687847,-10.58267085,1.022449777,1.045972538,-0.328280487,35.26505163,4.930187473,-2.501515764,4.630560668,0.08081853,-25.64877164,2.7773E-16,-5.6568E-16,-7.600771768,3.568510748,-11.58421597,45.02175962,0.78577794,-36.31071911,-1.8203E-16,-5.6874E-16,7.523351752,-0.906090506,-2.109421495,-46.16223621,-23.45637924,-9.802263411,102.1562174,71.73879925,5.6883E-16,-5.1403E-16,-33.65767686,-16.17189446,-5.211879096,122.8623474,71.00398884,-5.2315E-16,5.444E-17
0.863142766,-12.95828734,3.469470135,-10.58979614,1.022435444,1.045931135,-0.3282797,35.23633484,4.925043542,-2.497016696,4.631338498,0.080832106,-25.65407302,2.7744E-16,-5.7211E-16,-7.579326481,3.566400799,-11.58849576,45.11598362,0.787422459,-36.30102177,-1.8307E-16,-5.7472E-16,7.499283244,-0.914106412,-2.094373475,-46.13563388,-23.45647884,-9.793398694,102.1489126,71.73963435,5.7252E-16,-5.1773E-16,-33.6590842,-16.17481326,-5.20627698,122.8286941,71.00447076,-5.2665E-16,5.361E-17
0.863322564,-12.9359316,3.479235008,-10.59860078,1.022417215,1.045878611,-0.328278917,35.20025879,4.918493259,-2.491448393,4.632373157,0.080850164,-25.66091166,2.7699E-16,-5.8025E-16,-7.552033158,3.563620965,-11.59377316,45.23486501,0.789497331,-36.28857207,-1.8457E-16,-5.8241E-16,7.469078863,-0.924177078,-2.075569509,-46.10209679,-23.4566191,-9.782192496,102.1396878,71.74068392,5.7709E-16,-5.2243E-16,-33.66082753,-16.17853034,-5.199212505,122.7863089,71.0051021,-5.3104E-16,5.268E-17
0.863512586,-12.91245443,3.489510821,-10.60770046,1.022397735,1.045822635,-0.328278342,35.16224292,4.911484329,-2.485679196,4.633536589,0.080870469,-25.66829625,2.7641E-16,-5.8928E-16,-7.522840417,3.560533342,-11.59921421,45.36076791,0.791694751,-36.27512529,-1.8601E-16,-5.9108E-16,7.437289998,-0.934789361,-2.055875695,-46.06661212,-23.45678575,-9.770298334,102.1299081,71.74179056,5.8186E-16,-5.2739E-16,-33.66263521,-16.1825084,-5.19173511,122.7415113,71.00579875,-5.3572E-16,5.177E-17
0.863702607,-12.88913382,3.499740226,-10.61658809,1.022378035,1.045766178,-0.328278028,35.12434445,4.90438799,-2.480030025,4.634772198,0.080892035,-25.67584634,2.7597E-16,-5.9887E-16,-7.49328822,3.557290249,-11.60451531,45.48694006,0.793896871,-36.26137898,-1.8757E-16,-6.0025E-16,7.40564097,-0.945367874,-2.036366762,-46.03108646,-23.45697201,-9.758352172,102.1200968,71.74289445,5.8656E-16,-5.3238E-16,-33.66440754,-16.18653695,-5.184245957,122.6967115,71.00652561,-5.405E-16,5.081E-17
0.863892629,-12.86597266,3.509922093,-10.62526304,1.022358118,1.045709234,-0.328277977,35.0865662,4.897205422,-2.474505118,4.636077968,0.080914825,-25.68359983,2.7577E-16,-6.0846E-16,-7.463374115,3.553889872,-11.60967687,45.61338136,0.796103688,-36.24733083,-1.895E-16,-6.0935E-16,7.374135149,-0.955910312,-2.017043186,-45.99552062,-23.45717869,-9.746354247,102.1102537,71.7439955,5.9113E-16,-5.3737E-16,-33.66614478,-16.19061529,-5.176744763,122.6519097,71.00728279,-5.4531E-16,4.984E-17
0.864,-12.8529571,3.515653865,-10.63007054,1.022346768,1.045676842,-0.328278065,35.06527389,4.893109242,-2.471440225,4.636845767,0.080928226,-25.68808924,2.7578E-16,-6.1387E-16,-7.446310244,3.551898245,-11.61253187,45.68494576,0.797352722,-36.23925862,-1.9061E-16,-6.1453E-16,7.356397447,-0.961850433,-2.00620656,-45.97540674,-23.45730481,-9.739552046,102.1046776,71.74461637,5.9364E-16,-5.4021E-16,-33.66711096,-16.19294148,-5.172500787,122.6265937,71.0077241,-5.4802E-16,4.933E-17
0.864190021,-12.83005134,3.525758955,-10.63841144,1.022326511,1.045619132,-0.328278428,35.02768942,4.885794085,-2.466120051,4.63825615,0.080952841,-25.69625366,2.7584E-16,-6.2356E-16,-7.415824773,3.548247996,-11.61747592,45.81180813,0.799566888,-36.22473348,-1.9262E-16,-6.2374E-16,7.325122531,-0.972331607,-1.987173949,-45.93977959,-23.4575451,-9.727473597,102.0947839,71.74571281,5.9809E-16,-5.452E-16,-33.66879372,-16.19709624,-5.164980143,122.5817889,71.00852901,-5.5278E-16,4.834E-17
0.864451671,-12.79878488,3.539590326,-10.64954578,1.022298266,1.045538856,-0.328279363,34.97614684,4.875585716,-2.459017033,4.640304664,0.080988595,-25.70798991,2.7644E-16,-6.3681E-16,-7.373245031,3.542956502,-11.62405706,45.98693083,0.802623356,-36.20422931,-1.9545E-16,-6.3673E-16,7.282307742,-0.986694367,-1.961272268,-45.89066061,-23.45791297,-9.710758598,102.0811073,71.74721754,6.0422E-16,-5.5199E-16,-33.67105453,-16.20289542,-5.154603663,122.5200923,71.00968738,-5.5928E-16,4.697E-17
0.864713321,-12.76784191,3.553323443,-10.66027229,1.022269616,1.04545763,-0.328280806,34.92485381,4.865223121,-2.452175838,4.64247739,0.081026516,-25.72031145,2.7748E-16,-6.4939E-16,-7.329961489,3.537353794,-11.63037632,46.16256266,0.80568871,-36.1831363,-1.9836E-16,-6.4912E-16,7.239789417,-1.00097199,-1.93572534,-45.8414715,-23.45832547,-9.693947306,102.0673681,71.74871628,6.1049E-16,-5.5865E-16,-33.67325106,-16.20878383,-5.144202401,122.4583931,71.01090372,-5.6572E-16,4.567E-17
0.86497497,-12.73722952,3.566955948,-10.67058905,1.022240565,1.045375443,-0.32828276,34.87381833,4.854709769,-2.445597499,4.644777599,0.081066662,-25.7331985,2.7773E-16,-6.6145E-16,-7.285968362,3.531435817,-11.63643413,46.33870308,0.80876294,-36.16144876,-2.0143E-16,-6.6122E-16,7.197576139,-1.015159417,-1.91053452,-45.79221451,-23.45878443,-9.677040317,102.0535658,71.75020887,6.1696E-16,-5.6532E-16,-33.67538442,-16.21476007,-5.133775874,122.3966921,71.01217785,-5.722E-16,4.426E-17
0.865,-12.73431866,3.568254707,-10.67155443,1.022237764,1.04536753,-0.328282973,34.86894995,4.853696266,-2.444981964,4.645004476,0.081070622,-25.73445975,2.777E-16,-6.6259E-16,-7.281722485,3.530853022,-11.63699995,46.3555797,0.809057492,-36.15934272,-2.0173E-16,-6.6241E-16,7.193554224,-1.01651171,-1.908143425,-45.787499,-23.45883083,-9.675417963,102.0522421,71.75035133,6.1758E-16,-5.6596E-16,-33.67558524,-16.21533632,-5.132777109,122.3907896,71.01230275,-5.7283E-16,4.411E-17
0.86526165,-12.70407656,3.581774331,-10.68142003,1.022208277,1.045284278,-0.328285489,34.81820588,4.843021781,-2.43869147,4.647449108,0.081113289,-25.74793065,2.7723E-16,-6.7449E-16,-7.236945328,3.524585055,-11.64277175,46.53227665,0.812141436,-36.13699733,-2.0462E-16,-6.7452E-16,7.151684995,-1.030594609,-1.883344324,-45.73817023,-23.45934276,-9.658406805,102.03837,71.75183702,6.2395E-16,-5.7255E-16,-33.67765073,-16.22140719,-5.122322375,122.3290877,71.01363998,-5.7935E-16,4.271E-17
0.865669816,-12.65759179,3.602652889,-10.69598399,1.022161492,1.045152435,-0.328290444,34.73959737,4.826085117,-2.429406973,4.651534313,0.081184589,-25.76996738,2.7679E-16,-6.9309E-16,-7.16565161,3.514159596,-11.65125565,46.8089312,0.816969969,-36.10092737,-2.0823E-16,-6.9244E-16,7.08701807,-1.052360212,-1.845374885,-45.66109332,-23.46024262,-9.631681719,102.0166017,71.75414161,6.3369E-16,-5.8288E-16,-33.68075194,-16.23104609,-5.105960627,122.2328343,71.01584058,-5.8942E-16,4.041E-17
0.866,-12.62062122,3.619347945,-10.70702557,1.022122953,1.045044,-0.328295377,34.67651651,4.812138604,-2.422375663,4.655086157,0.08124658,-25.78871161,2.7597E-16,-7.0858E-16,-7.106679647,3.505139254,-11.65765644,47.03363061,0.820891713,-36.0706565,-2.0997E-16,-7.0559E-16,7.035302988,-1.069773764,-1.815300582,-45.59863522,-23.4610654,-9.609896393,101.9988764,71.7559938,6.4167E-16,-5.9133E-16,-33.68315527,-16.2389898,-5.092676641,122.1549715,71.01772268,-5.9721E-16,3.852E-17
0.866408166,-12.57572438,3.63973695,-10.71975608,1.022074467,1.044907718,-0.328302627,34.59919243,4.794606495,-2.414290343,4.659787923,0.081328642,-25.81304942,2.7581E-16,-7.2874E-16,-7.032155899,3.493250116,-11.66499966,47.31250903,0.82575906,-36.03187016,-2.1118E-16,-7.206E-16,6.972139261,-1.091042712,-1.778918317,-45.52130044,-23.46220628,-9.582762848,101.9768194,71.75826783,6.5153E-16,-6.0195E-16,-33.68599929,-16.24898473,-5.076193864,122.0587218,71.02017506,-6.065E-16,3.601E-17
0.866928346,-12.51983585,3.665307468,-10.73450184,1.022011337,1.044730391,-0.328313726,34.50174262,4.771817072,-2.404980727,4.666292476,0.081442168,-25.84595199,2.7527E-16,-7.5875E-16,-6.934547619,3.476892616,-11.6734496,47.66969368,0.831993108,-35.9802242,-2.1363E-16,-7.4162E-16,6.892914595,-1.117704817,-1.733828507,-45.42255281,-23.46387034,-9.547862107,101.9484727,71.76113964,6.6366E-16,-6.1592E-16,-33.68942657,-16.26199245,-5.05508599,121.9360632,71.02350131,-6.1817E-16,3.23E-17
0.867,-12.51225675,3.668792389,-10.7364028,1.022002525,1.04470564,-0.328315419,34.48841832,4.768640229,-2.403787056,4.667234604,0.081458611,-25.85064915,2.7525E-16,-7.6319E-16,-6.9208689,3.474531975,-11.67453403,47.71905059,0.832854549,-35.97291369,-2.1412E-16,-7.4471E-16,6.882116602,-1.121336328,-1.727729799,-45.4089346,-23.46411883,-9.543026716,101.944547,71.76153283,6.6527E-16,-6.1785E-16,-33.68988179,-16.2638072,-5.052169259,121.9191677,71.02397708,-6.1982E-16,3.183E-17
0.86752018,-12.45812439,3.693811751,-10.74925459,1.021937721,1.044523572,-0.328328911,34.39243524,4.745316975,-2.395776631,4.67441893,0.081584001,-25.88593541,2.7415E-16,-7.9932E-16,-6.819856324,3.456602564,-11.68183111,48.07848499,0.839127863,-35.91840315,-2.1893E-16,-7.6674E-16,6.804589101,-1.147383106,-1.684272425,-45.30996306,-23.46606923,-9.507724036,101.9158931,71.76436913,6.7692E-16,-6.3169E-16,-33.69306742,-16.277142,-5.030926684,121.7965173,71.02755821,-6.3188E-16,2.841E-17
0.868,-12.40960949,3.716441027,-10.75962786,1.021876663,1.044351858,-0.328343235,34.30510026,4.723416433,-2.389427499,4.681598769,0.081709313,-25.92032527,2.731E-16,-8.3834E-16,-6.723991084,3.438811689,-11.68766825,48.41177422,0.844944857,-35.86585996,-2.2342E-16,-7.8705E-16,6.73445844,-1.170888528,-1.645460762,-45.21851026,-23.46810679,-9.474853507,101.8892181,71.76695595,6.8728E-16,-6.4443E-16,-33.6958256,-16.2896824,-5.011223078,121.6833895,71.03105898,-6.4295E-16,2.495E-17
0.868716959,-12.33974303,3.749414254,-10.77247121,1.021783179,1.044088392,-0.328368031,34.17685873,4.690056548,-2.381855936,4.693360137,0.081914587,-25.97500096,2.7067E-16,-9.0326E-16,-6.575867949,3.409936803,-11.69480081,48.91287798,0.853690767,-35.78325143,-2.2737E-16,-8.2624E-16,6.632248013,-1.205002015,-1.589746235,-45.0815985,-23.4716072,-9.425201058,101.8489136,71.7707652,7.0046E-16,-6.6226E-16,-33.69963951,-16.30882135,-4.981577966,121.5143605,71.03664103,-6.6058E-16,1.975E-17
0.869,-12.31305256,3.762143645,-10.77666394,1.021745543,1.04398207,-0.328378947,34.12700674,4.676693467,-2.37951503,4.698357827,0.082001814,-25.99766526,2.6869E-16,-9.2918E-16,-6.515763917,3.397767574,-11.69709484,49.11171749,0.857161172,-35.74927439,-2.2767E-16,-8.424E-16,6.592779176,-1.218114144,-1.568502299,-45.02746963,-23.47314787,-9.405426024,101.8328523,71.77224949,7.0518E-16,-6.6889E-16,-33.70104799,-16.31650072,-4.969805152,121.4476331,71.03895987,-6.6786E-16,1.787E-17
0.869953359,-12.2270003,3.80376168,-10.78712936,1.021615797,1.043614113,-0.328420444,33.9624887,4.630970319,-2.374420775,4.716748089,0.082322784,-26.07845799,2.6269E-16,-1.0263E-15,-6.306438934,3.35349559,-11.70266268,49.78564224,0.868923377,-35.62908055,-2.2761E-16,-8.933E-16,6.463674342,-1.260676286,-1.50006668,-44.8448584,-23.47904508,-9.338118152,101.7781144,71.77716182,7.1878E-16,-6.9146E-16,-33.70541054,-16.34283374,-4.929848196,121.2228745,71.04724608,-6.9284E-16,1.143E-17
0.87,-12.22294608,3.80574643,-10.78749674,1.021609333,1.043595717,-0.328422662,33.95457871,4.628707638,-2.374284409,4.717711603,0.082339601,-26.0825855,2.6246E-16,-1.03134E-15,-6.295923471,3.351197852,-11.70285,49.81877697,0.869501687,-35.62297125,-2.2767E-16,-8.9581E-16,6.457514114,-1.262691897,-1.496841705,-44.83591393,-23.47936281,-9.334798106,101.7754108,71.77739853,7.1938E-16,-6.9255E-16,-33.70560946,-16.34413921,-4.927881028,121.2118781,71.04767018,-6.9406E-16,1.107E-17
0.871,-12.13963487,3.847092694,-10.79213451,1.021468187,1.043192261,-0.328474474,33.78825142,4.579704396,-2.373980544,4.739881866,0.082726545,-26.17495422,2.5936E-16,-1.14612E-15,-6.064226164,3.298911135,-11.70496994,50.53282886,0.881964244,-35.48680155,-2.2915E-16,-9.4743E-16,6.329080415,-1.304297454,-1.43044485,-44.64393798,-23.4868731,-9.263027896,101.7168531,71.78238698,7.3485E-16,-7.1857E-16,-33.70956887,-16.37246782,-4.885414669,120.9760876,71.05717917,-7.1718E-16,7.2E-19
0.872,-12.06344642,3.886023253,-10.79060836,1.021322247,1.042771191,-0.328534465,33.62845197,4.529937443,-2.378857191,4.765109947,0.083166858,-26.27460294,2.5456E-16,-1.27501E-15,-5.820450364,3.240727145,-11.70349004,51.25372853,0.894546317,-35.34065421,-2.2818E-16,-1.01315E-15,6.207874499,-1.342604773,-1.369256264,-44.45163011,-23.49579973,-9.190177533,101.6571376,71.78719766,7.5467E-16,-7.4561E-16,-33.71298244,-16.4013503,-4.842368246,120.7402072,71.06747497,-7.3793E-16,-1.158E-17
0.873,-11.99468886,3.922376957,-10.78297219,1.021171639,1.04233203,-0.328602698,33.47559693,4.479667697,-2.389173665,4.793655303,0.083665068,-26.38132147,2.5579E-16,-1.4164E-15,-5.564398025,3.176477733,-11.69844459,51.98130988,0.907245007,-35.1844572,-2.3034E-16,-1.10384E-15,6.094269525,-1.377287833,-1.313199312,-44.25907198,-23.50626196,-9.116312871,101.5962211,71.7918124,7.735E-16,-7.7123E-16,-33.71590289,-16.43064529,-4.798702023,120.5041655,71.07854461,-7.5949E-16,-2.103E-17
0.874,-11.93364896,3.955991279,-10.76930265,1.021016471,1.041874338,-0.328679223,33.33008981,4.429162164,-2.405191961,4.825793552,0.084225987,-26.49485879,2.5744E-16,-1.55289E-15,-5.295896278,3.106007959,-11.689867,52.71538459,0.920057027,-35.01817859,-2.2815E-16,-1.19237E-15,5.988612942,-1.408022377,-1.262176404,-44.06633828,-23.51837616,-9.04150316,101.5340591,71.79621218,7.9234E-16,-7.9569E-16,-33.71837864,-16.4602073,-4.75437423,120.2678733,71.09037407,-7.8078E-16,-2.586E-17
0.875,-11.8805903,3.986702907,-10.74969889,1.020856833,1.041397714,-0.32876407,33.19231878,4.378692855,-2.427173648,4.861814511,0.084854671,-26.61492225,2.5881E-16,-1.69156E-15,-5.014798805,3.029176864,-11.67778945,53.45574182,0.932978699,-34.84182719,-2.1877E-16,-1.28632E-15,5.89122422,-1.434487545,-1.216069394,-43.87349675,-23.53225456,-8.965820693,101.4706059,71.80037722,8.1107E-16,-8.2028E-16,-33.72045298,-16.48988778,-4.709340956,120.0312239,71.10294825,-8.0085E-16,-2.69E-17
0.876,-11.83575156,4.014348404,-10.72428228,1.020692793,1.040901802,-0.328857253,33.06265427,4.32853566,-2.455376738,4.902020089,0.085556391,-26.74117763,2.7158E-16,-1.83294E-15,-4.720987135,2.945858242,-11.66224271,54.20214788,0.946005942,-34.6554531,-2.0464E-16,-1.3781E-15,5.802392702,-1.456367514,-1.174740069,-43.68060801,-23.54800416,-8.889340422,101.4058146,71.80428716,8.3214E-16,-8.4454E-16,-33.72216325,-16.51953615,-4.663556047,119.7940933,71.11625105,-8.2152E-16,-2.874E-17
0.877,-11.7993449,4.038764916,-10.69319591,1.020524401,1.040386298,-0.328958766,32.94144672,4.278969185,-2.490052485,4.946722103,0.086336588,-26.87324923,2.7947E-16,-1.98409E-15,-4.414371799,2.855941343,-11.64325609,54.95434606,0.959134277,-34.4591479,-1.8807E-16,-1.47965E-15,5.722375607,-1.473353116,-1.138030738,-43.48772561,-23.56572554,-8.812139562,101.3396371,71.8079212,8.5451E-16,-8.6493E-16,-33.72354001,-16.54900083,-4.616971019,119.5563404,71.1302654,-8.4234E-16,-3.137E-17
0.878,-11.77155446,4.059790922,-10.65660412,1.020351684,1.039850948,-0.329068585,32.82902431,4.230273578,-2.531442165,4.996240009,0.087200838,-27.01072025,2.9491E-16,-2.14935E-15,-4.094893353,2.759331508,-11.62085731,55.71205651,0.972358819,-34.25304479,-1.7964E-16,-1.59423E-15,5.651396209,-1.485143428,-1.105764916,-43.29489597,-23.58551192,-8.73429717,101.2720238,71.81125829,8.7538E-16,-8.8145E-16,-33.72460635,-16.57813025,-4.569535005,119.3178072,71.14497329,-8.6335E-16,-3.023E-17
0.879,-11.75253508,4.077267018,-10.61469176,1.020174645,1.039295555,-0.329186664,32.72569093,4.182729347,-2.579773867,5.050898582,0.08815481,-27.1531334,3.0875E-16,-2.30159E-15,-3.762523256,2.655950736,-11.59507248,56.47497633,0.985674282,-34.03731836,-1.7338E-16,-1.71532E-15,5.589642187,-1.491447326,-1.077748089,-43.1021584,-23.60744809,-8.655893722,101.202924,71.81427728,8.9705E-16,-8.9635E-16,-33.72537718,-16.60677384,-4.521194722,119.0783199,71.16035581,-8.8268E-16,-2.591E-17
0.88,-11.74241108,4.09103674,-10.56766345,1.019993266,1.038719985,-0.329312937,32.63172409,4.136616167,-2.635259309,5.11102556,0.089204224,-27.29999174,3.144E-16,-2.46305E-15,-3.417264589,2.545738169,-11.56592609,57.24277975,0.99907498,-33.81218415,-1.6929E-16,-1.85595E-15,5.537264177,-1.491984981,-1.053768571,-42.90954507,-23.6316096,-8.577010674,101.1322855,71.81695712,9.214E-16,-9.1341E-16,-33.72585863,-16.63478295,-4.47189446,118.837689,71.17639322,-9.0098E-16,-2.144E-17
0.881,-11.74127529,4.100947418,-10.51574269,1.019807508,1.038124164,-0.329447316,32.54737305,4.092211689,-2.698090716,5.176949261,0.09035481,-27.45075972,3.1433E-16,-2.65437E-15,-3.059152613,2.428650511,-11.53344104,58.01511846,1.012554833,-33.57789799,-1.6249E-16,-2.01504E-15,5.494374535,-1.486489323,-1.033598431,-42.71708109,-23.65806197,-8.497730019,101.0600546,71.81927704,9.4819E-16,-9.3299E-16,-33.72604752,-16.66201178,-4.42157612,118.5957104,71.19306495,-9.184E-16,-2.004E-17
0.882,-11.74918823,4.10685106,-10.45917091,1.019617306,1.037508088,-0.329589692,32.47285712,4.04979035,-2.768437776,5.248996193,0.091612266,-27.60486453,3.1292E-16,-2.84623E-15,-2.688255152,2.304662365,-11.49763866,58.79162209,1.026107378,-33.33475507,-1.5677E-16,-2.18662E-15,5.461046314,-1.474707428,-1.016994496,-42.52478445,-23.68686,-8.418133845,100.9861761,71.82121676,9.7525E-16,-9.5263E-16,-33.72593092,-16.68831825,-4.370179269,118.3521662,71.21034971,-9.3596E-16,-1.774E-17
0.883,-11.76617744,4.108605261,-10.39820633,1.019422576,1.03687182,-0.329739933,32.40836399,4.009622188,-2.846444701,5.327488679,0.092982218,-27.76169764,3.0523E-16,-3.05899E-15,-2.304672803,2.173766498,-11.45853886,59.57189884,1.039725776,-33.0830887,-1.4617E-16,-2.36525E-15,5.437312474,-1.456401864,-1.003699426,-42.33266611,-23.7180472,-8.338303886,100.9105932,71.82275664,1.00581E-15,-9.7275E-16,-33.72548581,-16.71356481,-4.317641247,118.1068261,71.2282255,-9.5107E-16,-1.925E-17
0.884,-11.79223711,4.106074121,-10.33312282,1.019223214,1.036215496,-0.329897883,32.35404836,3.97197169,-2.932227454,5.41274252,0.094470179,-27.92061664,2.9303E-16,-3.28234E-15,-1.908538903,2.035974036,-11.41616061,60.35553632,1.053402831,-32.82326891,-1.4127E-16,-2.53519E-15,5.42316535,-1.431351906,-0.993442877,-42.14073001,-23.75165536,-8.258321081,100.8332472,71.82387793,1.03773E-15,-9.926E-16,-33.72467879,-16.73761923,-4.263897297,117.8594481,71.24666967,-9.6571E-16,-2.646E-17
0.885,-11.82732772,4.09912926,-10.26420866,1.019019095,1.035539324,-0.330063365,32.31003057,3.937096652,-3.025871039,5.505064697,0.096081504,-28.08094722,2.8427E-16,-3.4913E-15,-1.500019547,1.891314448,-11.37052117,61.14210235,1.067130998,-32.55570073,-1.4885E-16,-2.69917E-15,5.418556241,-1.399354711,-0.985942682,-41.94897321,-23.7877041,-8.178265094,100.7540776,71.82456293,1.06947E-15,-1.0136E-15,-33.72346576,-16.7603553,-4.208880736,117.6097802,71.265659,-9.7791E-16,-3.747E-17
0.886,-11.87137597,4.087650767,-10.19176522,1.018810077,1.034843592,-0.330236179,32.27639543,3.905247044,-3.127427049,5.604751118,0.097821361,-28.24198549,2.7912E-16,-3.68886E-15,-1.079313276,1.73983559,-11.32163627,61.931146,1.080902407,-32.28082231,-1.5833E-16,-2.85446E-15,5.423395297,-1.360226436,-0.980906109,-41.75738593,-23.82620062,-8.098213882,100.6730217,71.82479519,1.10502E-15,-1.03914E-15,-33.7217919,-16.78165354,-4.152523163,117.3575617,71.2851697,-9.8848E-16,-5.173E-17
0.887,-11.924275,4.071528051,-10.11610546,1.018596001,1.034128658,-0.330416104,32.25319143,3.876663883,-3.236911475,5.712084425,0.09969468,-28.40300048,2.6113E-16,-3.89728E-15,-0.64665048,1.581603806,-11.26952123,62.72219893,1.094708885,-31.99910286,-1.6266E-16,-2.99835E-15,5.437551735,-1.313803303,-0.978031113,-41.56595141,-23.86713973,-8.018243339,100.5900147,71.8245597,1.14389E-15,-1.06544E-15,-33.71959181,-16.80140176,-4.094754742,117.1025247,71.30517754,-9.9932E-16,-6.722E-17
0.888,-11.98588462,4.050660751,-10.03755243,1.018376693,1.033394963,-0.330602892,32.24042985,3.851578152,-3.354302656,5.827331874,0.101706128,-28.56323689,2.4693E-16,-4.08778E-15,-0.202292858,1.416703803,-11.21419087,63.51477656,1.108541975,-31.71104041,-1.6508E-16,-3.13681E-15,5.460854144,-1.259942603,-0.977007591,-41.37464584,-23.9105038,-7.938426907,100.50499,71.82384306,1.1833E-15,-1.09404E-15,-33.71678979,-16.81949559,-4.035504506,116.8443955,71.32565783,-1.00853E-15,-8.406E-17
